,x,y,z,px,py,pz
0,0.0285522526765205,0.03253925049917537,0.7505794026238922,0.0017479791244916418,0.00013611969692282094,1.0029020823782202
1,0.03992062545667481,-0.02707290364411655,0.3950460685563663,-0.01075925711577724,-0.015270858071821707,1.0049905200086295
2,-0.007440486343435915,-0.025324266165419433,1.2739657120741212,-0.00653775887738189,0.014668454577418255,0.9975093663856807
3,0.021889404482732567,0.040102584187007545,-0.6094038411626316,0.003649611119938752,-0.01615283905553828,0.9935933928892327
4,-0.01134828233227233,-0.005034147720356819,1.4530266550731255,0.010941289550926736,-0.0013739469426727374,0.9981354290023169
5,0.0002443227622915829,-0.007315328035575334,1.4838408452080623,0.00010171885510632951,0.01466840974154348,0.991112593050483
6,-0.029695839328837865,-0.009655853304106973,-1.1715073457613792,0.015547550521025038,0.0027631143147434007,1.0058785759254432
7,-0.002451283990795135,-0.03618566307599297,1.0325357597160842,-0.007896485310234205,0.01039038617476961,1.0022261604826976
8,-0.0006203500933734731,-0.002615831341672825,-1.4978302083140855,-0.0068626088504178,0.0060050707332218066,1.0045680480164763
9,0.0016185106302975222,-0.049895019526938235,0.08414692371952727,0.003810176838664596,-0.013217704816986767,1.0133868881571264
10,0.0465228534781921,0.0033558307978020572,0.5403020021366511,0.006474291244606829,0.0009772916754548539,0.9904802798520406
11,0.014928806373672278,0.01653042146210691,-1.3429401758411526,0.00268146499138416,-0.006491580972765379,0.9980390987821365
12,-0.013718219987473213,0.03502202709892653,0.9883022070356877,0.009786360971869726,-0.0014029047730556383,0.9887229203049601
13,0.025293178309424055,-0.008538022524651103,1.2683144610618486,0.00937849870634279,-0.0023531786307551135,0.9958945476275142
14,0.019214838531205067,-0.04315097765667807,0.4918381814614718,-0.00621337028810257,-0.00150033664151176,0.9942413795481363
15,0.04019316933373375,-0.019093937747573134,-0.6840596554259326,0.006818091178152067,-0.000810820541485737,1.0136670377107346
16,0.0483508263797969,0.005662626598585903,-0.34222656757790093,0.011955025534279594,0.017723144283240216,1.000687256008133
17,0.0390861640452158,-0.013085118931668336,0.8490855660633485,-0.009299430682124714,-0.00973367083799896,0.9900010080202263
18,0.030624576956425262,0.007901764234382536,1.1617778046605116,0.005001912156425368,0.0017471472852152747,1.0015447502658676
19,-0.04680230962013513,-0.005135830688536553,-0.5048270512004324,-0.0003600134150526262,-0.00464445380485103,0.9946886177310613
20,-0.03320597141776173,0.02686969100091456,-0.7796440540056382,0.01735148515638214,-5.2631122903967166e-05,0.9835565975073505
21,-0.042257067029970174,0.025768813844446126,-0.21278549566970145,0.011993558642502487,-0.015051997653827856,0.9953616292175748
22,0.0025203010622052795,0.0010689619963172314,1.497749933241744,0.020891076627470133,0.004868232827701233,0.9867468460686865
23,-0.0021419155085230994,-0.0003249771595234583,-1.4985913148754475,0.015908699226455787,-0.011237854642913745,0.9890822398134063
24,0.004806727013121139,0.02241071276583353,-1.3331128218848447,-0.0004440933042662431,-0.021969944614408262,1.0057184734407902
25,-0.01829578939576174,-0.003363139859171808,-1.3923210989589376,0.002257792281098334,-0.0031115540948164462,0.9925114903872648
26,-0.03460277022575469,0.033706824899438645,-0.3871026002392475,0.0001432762067631659,-0.021845603860108812,0.9947489778483392
27,-0.00021220583967445467,9.602044983826128e-05,1.4999837245381493,0.023168629763506265,-0.006189937762687324,1.0079402974113987
28,0.030110552024405407,-0.025993732076327256,-0.9087972791424509,-0.01080258936285051,-0.0065108579921619135,0.998270978395183
29,-0.00876481330406454,0.047932212083586806,0.3363227367679049,0.00381682015784039,-0.003203176272769365,0.9777762519593665
30,0.02461476734948163,0.04345981998312752,-0.06943736622697676,0.011214357912468331,-0.008825093044003226,0.990871679135769
31,0.011223521359727186,0.019157572436833404,1.3439932990732155,0.009920235055167394,-0.006110844495332119,1.0175284702623753
32,0.0055039010141989374,0.015495027246303668,1.4165627708774455,-0.006965551602686811,0.004729095500735844,0.9924325406493271
33,-0.02947663093244946,0.01967287958574767,-1.0581566206895618,0.012133507923961302,0.0069416957249467375,0.9983415928797843
34,-0.04769069675087051,-0.011544459269099817,0.2882544244943074,0.007537683271158044,0.013689547646076546,0.9947207076631063
35,0.007422966408373458,0.0004893615824200133,-1.48330512216726,-0.010254170213642406,-0.0014708341834346425,1.0165992854454573
36,-0.00360277050300845,0.038820803717406316,0.9391318965371891,0.0193542435615724,0.01057876362199931,0.9797670562013487
37,-0.0006358121482398259,-0.015313562004193124,1.4277890269540157,0.02104386836730013,-0.002914945027829829,1.0065657361190712
38,-0.00040904057704257816,3.3914053909182838e-06,-1.4999498014514459,-0.012423918310091007,0.0026160066262972347,1.0088774171818249
39,-0.030940673646549316,-0.037110778395115784,-0.3858994131709751,0.01793295880483889,0.012062681600541997,0.9987970866997921
40,-0.007787183630006966,-0.046110490946550314,-0.5309088021521099,0.006474544452033668,0.005873481888417683,0.9874206440752358
41,0.04503551728355728,0.019327815960245017,-0.2973448198445382,0.006855898530530825,-0.014793292555871387,0.9995044773116781
42,0.04681425565987824,0.007379709305457203,-0.47808871752077153,-0.01236722215787377,-0.0029591596803390657,0.9978110205428178
43,0.040494379221557096,-0.010650783092152154,-0.8198106268438985,0.003881021301330292,0.002442603583432443,1.001183731215761
44,0.04197262063082119,-0.003377137684909262,0.808829186289971,-0.019493786249477296,0.013821117989799283,0.9986715862260893
45,0.0024910159087701902,-0.017403931556540297,1.404210883559077,0.002832865694625969,-0.005526152290825944,1.0045403319325237
46,-0.028566883554826176,-0.02421557523727346,-0.9938738209167476,-0.006015223391104497,0.007482624263717892,1.0109423106732984
47,-0.021745831952725878,-0.01751707780049452,1.244284412911174,0.0011770119375029784,-0.0016905658974417082,0.9849848378897036
48,-0.018202991852034684,-0.010451837827602893,-1.3614217407894673,-0.0081228305445436,-0.00044180570713637986,0.9893705857606648
49,0.010189082020825371,-0.036005801430290044,0.994881090302693,-0.002010943938802153,0.007267895223083801,1.0100111818321515
50,0.04566335406490648,0.011829287972916401,0.4974268161620601,0.013004980441662834,0.022912457688781248,0.9870781392583589
51,-0.005824833508701576,0.0294059655092838,-1.200510081738778,0.004060500667027893,0.00821982913666112,1.010662114861803
52,0.043791069510201924,0.022507950412074564,-0.2610765394673192,-0.021192561924623834,-0.013392133270372326,0.9963993953933767
53,-0.018554971894943487,0.03650322893863667,0.860758134163252,-0.004071800341213842,-0.011547091532299948,1.0043344149367566
54,-0.03390689318754616,-0.03673491401725912,0.027961006091061176,0.0017496438372931803,-0.0025953724245438006,0.9958168249576612
55,0.045091265056667496,0.020325763439843287,0.21972036901297604,-0.0016604434334362545,-0.010633651121878957,0.9921568257738914
56,0.006841792612684984,-0.007746136902824927,-1.4676063890685855,-0.004125303098628243,-0.011464063803322338,1.002067720811924
57,-0.04491008758967342,-0.007215849164058452,-0.6228274224666706,0.002453173500772503,0.0022144624929309503,1.006005381002492
58,-0.025320306076848487,0.042364380636544234,-0.24026489154896358,-0.007170839004489701,-0.007481653949835333,1.0174146350564641
59,-0.013209743434310089,-0.014302650618429773,1.3816089089601835,-0.010403016511187581,0.01782872428545744,0.995948585389184
60,0.03877884964593792,0.02146803392135059,0.69411231491779,-0.004596595682449885,0.01415664728136499,1.0022027449576896
61,-0.03546768658632066,-0.020902487212489093,-0.8512439796507429,-0.013539806807388033,-0.01036673449052397,1.0210125912771175
62,-0.02324172035836082,-0.03406670807344759,-0.848147187839488,0.002547802029285661,-0.013699780593623425,1.0058716842677198
63,-0.012394850527056512,0.012850592165673276,1.4011091910565419,0.0052838592045333374,-0.023266241577759292,1.0061958303132081
64,0.0020393345447946376,-0.015965214745448153,-1.4201611632035003,0.004642500209151758,0.012600969553998503,1.0079927858550328
65,-0.0037887570914156097,0.014818076006460281,-1.4280976678267185,0.0012893805887223965,-0.00561385287441047,0.9953095428258784
66,0.022938970314962382,-0.0012589126953783086,1.3322900966918658,-0.006108911294271161,0.0007930844476384754,1.0079576551293825
67,0.0494373503500612,0.004198851050983107,0.18570470159709246,-0.01488286941528864,0.000545278061318864,1.0147175464673948
68,0.03990106735709791,-0.020946738456164384,-0.6497884845332683,0.004857273428313008,-0.002191338682536913,1.007938872946209
69,-0.04205349194869847,0.02673349138213012,0.12305213569091186,4.0836651711993304e-05,-0.001752534635162586,1.0057298231955343
70,0.00020225240077921143,0.03205824720506949,1.1510886551845303,0.00840241598821993,-0.007152321839128988,0.9926536065472689
71,-0.030785045679860262,-0.037179881614750054,-0.3910800800883103,0.013535819645023832,-0.0032884538023490494,0.9982288490121279
72,-0.017777718049805744,0.045910479411629304,0.2618445321605477,-0.004644128707374582,0.003992933700489283,1.0028487880640762
73,-0.0015333620753323171,-0.006589352247466422,-1.4862053404339077,-0.009448195830080277,0.004038788678172078,0.9969935424347689
74,0.0029140716986463156,0.000516595545966037,1.497370089075955,-0.0026047265845868355,0.01972814165538576,0.994189173194586
75,1.2802217913899054e-06,-0.005218775756958985,-1.4918069379660521,-0.007659443082151425,0.008702148820714387,1.0084117492811056
76,0.008885893028320557,0.03286736566694929,1.0984987306701173,0.007210057900972592,0.0005320632005310817,1.005429452719285
77,-0.01925601464796486,0.02888197476435626,1.0795988561635317,-0.01159724906173383,-0.000850039066223042,0.9892734112994652
78,0.03571923470051333,-0.030814724844170072,0.49712182075318223,0.007285510744030681,0.012510382257796292,0.9803215371293508
79,0.000298594757798307,-0.008201747224292741,-1.479654677712161,-0.01592090330954812,0.0010712986507065575,1.0011274618812653
80,0.023670794683085607,0.013652968144044353,-1.2561691549851177,-0.002059724753869909,-0.010308429880634646,1.001025992925799
