F0(MHZ),W0(J),Q0,M,ISYM:  _2.45178E+03  _1.00000E+00  _1.91650E+04   _1   _0

  R(CM) Z(CM) ER,EZ,EF(MV/M); HR,HZ,HF(KA/M) 

            0.1         -5.924       0.002235     3.514e-005      -0.002233         0.0194       0.004074        -0.0202
            0.1         -5.785       0.002779     3.559e-005      -0.002771        0.02315       0.004992        -0.0242
            0.1         -5.645       0.003317     4.629e-006      -0.003301        0.02883       0.005644       -0.02914
            0.1         -5.506       0.004305    -2.488e-005       -0.00427        0.03836       0.007187       -0.03823
            0.1         -5.367        0.00574    -5.292e-005      -0.005678        0.05174        0.00962       -0.05147
            0.1         -5.227       0.007625    -7.952e-005      -0.007524        0.06897        0.01295       -0.06885
            0.1         -5.088       0.009958     -0.0001047      -0.009809        0.09005        0.01716       -0.09039
            0.1         -4.948        0.01274     -0.0001283       -0.01253          0.115        0.02227        -0.1161
            0.1         -4.809        0.01597     -0.0001506       -0.01569         0.1438        0.02827        -0.1459
            0.1          -4.67        0.01918     -0.0001528       -0.01889         0.1749        0.03408        -0.1774
            0.1          -4.53        0.02277    -8.812e-005       -0.02264         0.2166        0.03994        -0.2169
            0.1         -4.391        0.02949      -2.4e-005        -0.0294         0.2823         0.0517         -0.282
            0.1         -4.252        0.03932     3.956e-005       -0.03918         0.3722        0.06935        -0.3725
            0.1         -4.112        0.05228      0.0001026       -0.05196         0.4861        0.09291        -0.4886
            0.1         -3.973        0.06836       0.000165       -0.06776          0.624         0.1224        -0.6301
            0.1         -3.833        0.08756      0.0002269       -0.08657          0.786         0.1577        -0.7971
            0.1         -3.694         0.1099      0.0002882        -0.1084          0.972          0.199        -0.9897
            0.1         -3.555         0.1318     6.371e-005        -0.1305          1.165         0.2389         -1.187
            0.1         -3.415         0.1595      -0.001096        -0.1592          1.452         0.2874         -1.469
            0.1         -3.276         0.2055      -0.002779        -0.2051          1.919         0.3685         -1.934
            0.1         -3.136         0.2697      -0.004982        -0.2682          2.567         0.4821         -2.582
            0.1         -2.997         0.3522      -0.007708        -0.3484          3.395         0.6283         -3.411
            0.1         -2.858         0.4529       -0.01096        -0.4459          4.404          0.807         -4.423
            0.1         -2.718         0.5718       -0.01473        -0.5605          5.594          1.018         -5.617
            0.1         -2.579          0.709       -0.01902        -0.6923          6.965          1.262         -6.994
            0.1         -2.439         0.8726       -0.01022        -0.8583          8.445          1.643         -8.512
            0.1           -2.3          1.084      -0.004886         -1.079           10.6          2.201         -10.73
            0.1         -2.161           1.34       -0.02885         -1.337          13.75          2.804         -13.92
            0.1         -2.021           1.64        -0.0821         -1.633          17.89          3.453         -18.08
            0.1         -1.882          1.985        -0.1646         -1.967          23.03          4.147         -23.22
