,x,y,z,px,py,pz,Bx,By,Bz,Ex,Ey,Ez
7549,-0.0008862608132169503,-4.2095736889002646e-05,4.867986848037809,0.015916701026344706,-0.00043495833257601885,2.885361680106572,-9.511882935701135e-05,-4.106949662984054e-06,0.013112689291934796,4.992289280102759e-20,1.7940685167167798e-21,-2.9228165132846345e-18
7550,0.0010305352047261897,-9.691004980794331e-05,4.844299292775035,-0.025660434863493665,0.0041044122680253805,2.8561298019831205,0.00014840778389889526,-1.4729148314133977e-05,0.018668066424426713,-2.496041036200192e-18,2.722970534612221e-19,-1.2059695561752964e-16
7551,0.000767356374243608,-0.0006413163398459627,4.873635089008123,-0.009448763900571684,0.009706119778157898,2.912748637053765,7.455348903522154e-05,-6.287857646243112e-05,0.012013420074181099,3.4069296564287854e-20,-2.913972989719966e-20,2.393997036541421e-18
7552,-0.008835944395658516,0.0016745371274500679,4.576370965708613,0.05038804147105859,-0.03781719129484003,2.8771637098344245,0.001194875684077202,-0.00023927405547437096,0.018605656747425765,0.0006986320049455986,-0.00014578127668525136,-0.004983383727578807
7553,-0.007073088048892919,-0.00835560657048703,4.3749165636562655,0.05558522420280901,0.06480184237378578,2.7654459222614145,4.070398666503188e-05,4.8067426279952965e-05,0.0013373682772039298,0.02552281766493241,0.030132164745237295,-0.9445159875343547
7554,0.011390556427664957,-0.004155134627057745,4.458305252759912,-0.06111136909198401,0.028063235503136406,2.8669506017258928,-0.00024419634108831446,8.949683811315067e-05,0.0032251144056568712,-0.03452578627377501,0.01269875415508391,-0.1984547731386609
7555,-0.01677997915195139,0.014292263928221733,4.1597269714900325,0.0719553815485777,-0.06372773792416188,2.55198533186438,-5.814161908239292e-05,4.955377282117978e-05,0.0010351558656329055,-0.01803824795807637,0.015387049456775444,-1.1399664749064293
7556,-0.000295466824500677,0.0006997410403072276,2.381370036159049,-0.004307217819731264,0.009916580661260275,2.458837639630346,-2.7540413562282554e-06,6.5334652404925085e-06,0.0019039045018875496,1.017862854151145e-91,-2.4190738581336925e-91,2.4869297559280653e-89
7557,0.026040005347527782,-0.006460028823163691,2.8622135816716248,0.10542282316279937,0.1406132958338294,2.4323855489276753,-0.0022403738346469166,0.0006143282151329,0.03943283952485416,-4.339818467562765e-62,1.2927184813674567e-62,2.1296067297923753e-61
7558,0.019389971702244612,0.011652287061471438,2.8095780417707243,0.020300657442022457,0.12498663294181167,2.4683853307972985,-0.0027301212827608974,-0.001577467469931374,0.026033616890426856,2.070615469003669e-67,1.159593285084789e-67,-1.1405247374659403e-66
